,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
675,0 days 01:54:00.727000,OCO,31,0 days 00:01:22.706000,39.0,3.0,,,0 days 00:00:28.807000,0 days 00:00:17.857000,0 days 00:00:36.042000,0 days 01:53:06.790000,0 days 01:53:24.647000,0 days 01:54:00.689000,274.0,316.0,290.0,307.0,False,HARD,23.0,True,Alpine,0 days 01:52:38.021000,2024-03-24 04:57:21.219,1,15.0,False,,False,True
676,0 days 01:55:23.716000,OCO,31,0 days 00:01:22.989000,40.0,3.0,,,0 days 00:00:28.867000,0 days 00:00:18.166000,0 days 00:00:35.956000,0 days 01:54:29.556000,0 days 01:54:47.722000,0 days 01:55:23.678000,275.0,300.0,289.0,294.0,False,HARD,24.0,True,Alpine,0 days 01:54:00.727000,2024-03-24 04:58:43.925,1,15.0,False,,False,True
677,0 days 01:56:46.878000,OCO,31,0 days 00:01:23.162000,41.0,3.0,,,0 days 00:00:28.965000,0 days 00:00:18.145000,0 days 00:00:36.052000,0 days 01:55:52.643000,0 days 01:56:10.788000,0 days 01:56:46.840000,274.0,299.0,288.0,292.0,False,HARD,25.0,True,Alpine,0 days 01:55:23.716000,2024-03-24 05:00:06.914,1,14.0,False,,False,True
678,0 days 01:58:25.076000,OCO,31,0 days 00:01:38.198000,42.0,3.0,,0 days 01:58:09.288000,0 days 00:00:28.991000,0 days 00:00:18.252000,0 days 00:00:50.955000,0 days 01:57:15.831000,0 days 01:57:34.083000,0 days 01:58:25.038000,,298.0,,290.0,False,HARD,26.0,True,Alpine,0 days 01:56:46.878000,2024-03-24 05:01:30.076,1,16.0,False,,False,False
679,0 days 01:59:53.282000,OCO,31,0 days 00:01:28.206000,43.0,4.0,0 days 01:58:27.082000,,0 days 00:00:34.613000,0 days 00:00:18.343000,0 days 00:00:35.250000,0 days 01:58:59.651000,0 days 01:59:17.994000,0 days 01:59:53.244000,274.0,300.0,290.0,228.0,False,HARD,8.0,False,Alpine,0 days 01:58:25.076000,2024-03-24 05:03:08.274,1,17.0,False,,False,False
680,0 days 02:01:14.879000,OCO,31,0 days 00:01:21.597000,44.0,4.0,,,0 days 00:00:28.464000,0 days 00:00:18.066000,0 days 00:00:35.067000,0 days 02:00:21.708000,0 days 02:00:39.774000,0 days 02:01:14.841000,273.0,295.0,292.0,288.0,True,HARD,9.0,False,Alpine,0 days 01:59:53.282000,2024-03-24 05:04:36.480,1,17.0,False,,False,True
681,0 days 02:02:36.233000,OCO,31,0 days 00:01:21.354000,45.0,4.0,,,0 days 00:00:28.306000,0 days 00:00:18.045000,0 days 00:00:35.003000,0 days 02:01:43.147000,0 days 02:02:01.192000,0 days 02:02:36.195000,274.0,297.0,292.0,293.0,True,HARD,10.0,False,Alpine,0 days 02:01:14.879000,2024-03-24 05:05:58.077,1,17.0,False,,False,True
682,0 days 02:03:59.274000,OCO,31,0 days 00:01:23.041000,46.0,4.0,,,0 days 00:00:28.332000,0 days 00:00:18.035000,0 days 00:00:36.674000,0 days 02:03:04.527000,0 days 02:03:22.562000,0 days 02:03:59.236000,276.0,301.0,304.0,294.0,False,HARD,11.0,False,Alpine,0 days 02:02:36.233000,2024-03-24 05:07:19.431,1,17.0,False,,False,True
683,0 days 02:05:20.738000,OCO,31,0 days 00:01:21.464000,47.0,4.0,,,0 days 00:00:28.349000,0 days 00:00:17.961000,0 days 00:00:35.154000,0 days 02:04:27.585000,0 days 02:04:45.546000,0 days 02:05:20.700000,,306.0,291.0,313.0,False,HARD,12.0,False,Alpine,0 days 02:03:59.274000,2024-03-24 05:08:42.472,1,17.0,False,,False,True
684,0 days 02:06:42.287000,OCO,31,0 days 00:01:21.549000,48.0,4.0,,,0 days 00:00:28.342000,0 days 00:00:17.956000,0 days 00:00:35.251000,0 days 02:05:49.042000,0 days 02:06:06.998000,0 days 02:06:42.249000,279.0,304.0,292.0,295.0,False,HARD,13.0,False,Alpine,0 days 02:05:20.738000,2024-03-24 05:10:03.936,1,17.0,False,,False,True
685,0 days 02:08:03.965000,OCO,31,0 days 00:01:21.678000,49.0,4.0,,,0 days 00:00:28.478000,0 days 00:00:18.074000,0 days 00:00:35.126000,0 days 02:07:10.727000,0 days 02:07:28.801000,0 days 02:08:03.927000,278.0,303.0,291.0,296.0,False,HARD,14.0,False,Alpine,0 days 02:06:42.287000,2024-03-24 05:11:25.485,1,17.0,False,,False,True
686,0 days 02:09:25.598000,OCO,31,0 days 00:01:21.633000,50.0,4.0,,,0 days 00:00:28.521000,0 days 00:00:17.917000,0 days 00:00:35.195000,0 days 02:08:32.448000,0 days 02:08:50.365000,0 days 02:09:25.560000,275.0,302.0,291.0,294.0,False,HARD,15.0,False,Alpine,0 days 02:08:03.965000,2024-03-24 05:12:47.163,1,17.0,False,,False,True
687,0 days 02:10:47.549000,OCO,31,0 days 00:01:21.951000,51.0,4.0,,,0 days 00:00:28.499000,0 days 00:00:18.024000,0 days 00:00:35.428000,0 days 02:09:54.059000,0 days 02:10:12.083000,0 days 02:10:47.511000,276.0,302.0,291.0,296.0,False,HARD,16.0,False,Alpine,0 days 02:09:25.598000,2024-03-24 05:14:08.796,1,17.0,False,,False,True
688,0 days 02:12:09.704000,OCO,31,0 days 00:01:22.155000,52.0,4.0,,,0 days 00:00:28.631000,0 days 00:00:18.008000,0 days 00:00:35.516000,0 days 02:11:16.142000,0 days 02:11:34.150000,0 days 02:12:09.666000,,303.0,292.0,295.0,False,HARD,17.0,False,Alpine,0 days 02:10:47.549000,2024-03-24 05:15:30.747,1,17.0,False,,False,True
689,0 days 02:13:31.911000,OCO,31,0 days 00:01:22.207000,53.0,4.0,,,0 days 00:00:28.556000,0 days 00:00:18.036000,0 days 00:00:35.615000,0 days 02:12:38.222000,0 days 02:12:56.258000,0 days 02:13:31.873000,,301.0,291.0,,False,HARD,18.0,False,Alpine,0 days 02:12:09.704000,2024-03-24 05:16:52.902,1,17.0,False,,False,True
690,0 days 02:14:54.140000,OCO,31,0 days 00:01:22.229000,54.0,4.0,,,0 days 00:00:28.646000,0 days 00:00:18.100000,0 days 00:00:35.483000,0 days 02:14:00.519000,0 days 02:14:18.619000,0 days 02:14:54.102000,,300.0,291.0,294.0,False,HARD,19.0,False,Alpine,0 days 02:13:31.911000,2024-03-24 05:18:15.109,1,17.0,False,,False,True
691,0 days 02:16:16.444000,OCO,31,0 days 00:01:22.304000,55.0,4.0,,,0 days 00:00:28.627000,0 days 00:00:18.124000,0 days 00:00:35.553000,0 days 02:15:22.729000,0 days 02:15:40.853000,0 days 02:16:16.406000,274.0,299.0,290.0,,False,HARD,20.0,False,Alpine,0 days 02:14:54.140000,2024-03-24 05:19:37.338,1,17.0,False,,False,True
692,0 days 02:17:46.251000,OCO,31,0 days 00:01:29.807000,56.0,4.0,,,0 days 00:00:28.631000,0 days 00:00:18.095000,0 days 00:00:43.081000,0 days 02:16:45.037000,0 days 02:17:03.132000,0 days 02:17:46.213000,,299.0,212.0,292.0,False,HARD,21.0,False,Alpine,0 days 02:16:16.444000,2024-03-24 05:20:59.642,2,17.0,False,,False,True
693,0 days 02:19:50.398000,OCO,31,0 days 00:02:04.147000,57.0,4.0,,,0 days 00:00:43.734000,0 days 00:00:42.932000,0 days 00:00:37.481000,0 days 02:18:29.947000,0 days 02:19:12.879000,0 days 02:19:50.360000,95.0,278.0,289.0,214.0,False,HARD,22.0,False,Alpine,0 days 02:17:46.251000,2024-03-24 05:22:29.449,6,16.0,False,,False,False
694,0 days 00:59:59.360000,NOR,4,0 days 00:01:29.784000,1.0,1.0,,,,0 days 00:00:18.490000,0 days 00:00:36.041000,,0 days 00:59:23.348000,0 days 00:59:59.503000,276.0,293.0,289.0,233.0,False,MEDIUM,1.0,True,McLaren,0 days 00:58:29.232000,2024-03-24 04:03:12.430,1,3.0,False,,False,False
695,0 days 01:01:22.543000,NOR,4,0 days 00:01:23.183000,2.0,1.0,,,0 days 00:00:28.814000,0 days 00:00:18.319000,0 days 00:00:36.050000,0 days 01:00:28.126000,0 days 01:00:46.445000,0 days 01:01:22.495000,,296.0,291.0,294.0,True,MEDIUM,2.0,True,McLaren,0 days 00:59:59.360000,2024-03-24 04:04:42.558,1,3.0,False,,False,True
696,0 days 01:02:45.199000,NOR,4,0 days 00:01:22.656000,3.0,1.0,,,0 days 00:00:28.750000,0 days 00:00:18.204000,0 days 00:00:35.702000,0 days 01:01:51.245000,0 days 01:02:09.449000,0 days 01:02:45.151000,271.0,299.0,302.0,297.0,True,MEDIUM,3.0,True,McLaren,0 days 01:01:22.543000,2024-03-24 04:06:05.741,1,3.0,False,,False,True
